Human gene stable ID	Protein stable ID
ENSG00000156869	ENSDARP00000097970
ENSG00000156869	ENSDARP00000130544
ENSG00000156869	ENSDARP00000090864
	ENSDARP00000134201
	ENSDARP00000144617
	ENSDARP00000107985
	ENSDARP00000139778
ENSG00000114209	ENSDARP00000046901
ENSG00000112238	ENSDARP00000137652
ENSG00000102805	ENSDARP00000097549
ENSG00000283208	ENSDARP00000097549
	ENSDARP00000136875
	ENSDARP00000134911
ENSG00000106560	ENSDARP00000094729
ENSG00000171115	ENSDARP00000094729
ENSG00000213203	ENSDARP00000094729
ENSG00000281887	ENSDARP00000094729
ENSG00000133561	ENSDARP00000094729
ENSG00000179144	ENSDARP00000094729
ENSG00000133574	ENSDARP00000094729
ENSG00000196329	ENSDARP00000094729
	ENSDARP00000137616
ENSG00000185610	ENSDARP00000132527
	ENSDARP00000140677
	ENSDARP00000137280
	ENSDARP00000137432
ENSG00000181322	ENSDARP00000134963
ENSG00000181322	ENSDARP00000130661
	ENSDARP00000107454
ENSG00000176020	ENSDARP00000102843
	ENSDARP00000137560
	ENSDARP00000139887
ENSG00000205403	ENSDARP00000140002
ENSG00000205403	ENSDARP00000140210
	ENSDARP00000134536
	ENSDARP00000106136
ENSG00000203733	ENSDARP00000056323
ENSG00000104221	ENSDARP00000141210
ENSG00000261210	ENSDARP00000071257
ENSG00000182326	ENSDARP00000135637
ENSG00000158008	ENSDARP00000138698
ENSG00000158008	ENSDARP00000136888
ENSG00000089094	ENSDARP00000053157
ENSG00000089094	ENSDARP00000131056
	ENSDARP00000135840
ENSG00000163536	ENSDARP00000089071
ENSG00000163536	ENSDARP00000138501
ENSG00000198951	ENSDARP00000134512
	ENSDARP00000140301
ENSG00000133131	ENSDARP00000138398
ENSG00000133131	ENSDARP00000130949
	ENSDARP00000137382
	ENSDARP00000135276
ENSG00000141086	ENSDARP00000140834
ENSG00000141086	ENSDARP00000131283
ENSG00000141086	ENSDARP00000136743
	ENSDARP00000137288
	ENSDARP00000141849
	ENSDARP00000114565
ENSG00000050165	ENSDARP00000137477
ENSG00000168993	ENSDARP00000078449
ENSG00000101200	ENSDARP00000062884
ENSG00000101405	ENSDARP00000062884
ENSG00000156642	ENSDARP00000137543
ENSG00000254692	ENSDARP00000037712
ENSG00000100926	ENSDARP00000037712
ENSG00000166965	ENSDARP00000133797
ENSG00000176171	ENSDARP00000140152
	ENSDARP00000116926
	ENSDARP00000088151
	ENSDARP00000087525
	ENSDARP00000141280
	ENSDARP00000120612
	ENSDARP00000109700
	ENSDARP00000105197
ENSG00000164543	ENSDARP00000067763
	ENSDARP00000131384
	ENSDARP00000144269
	ENSDARP00000131089
ENSG00000178623	ENSDARP00000111768
	ENSDARP00000132782
	ENSDARP00000108366
	ENSDARP00000134951
ENSG00000167220	ENSDARP00000039499
ENSG00000167220	ENSDARP00000144599
ENSG00000108091	ENSDARP00000107622
ENSG00000108091	ENSDARP00000108416
ENSG00000013561	ENSDARP00000042579
ENSG00000109501	ENSDARP00000084458
ENSG00000137210	ENSDARP00000065335
ENSG00000111843	ENSDARP00000065335
ENSG00000136828	ENSDARP00000137532
ENSG00000131732	ENSDARP00000003488
ENSG00000129654	ENSDARP00000134207
ENSG00000129654	ENSDARP00000132873
ENSG00000234469	ENSDARP00000070996
ENSG00000104903	ENSDARP00000135100
ENSG00000104903	ENSDARP00000108420
	ENSDARP00000132859
	ENSDARP00000130977
	ENSDARP00000141345
ENSG00000146955	ENSDARP00000131109
ENSG00000106591	ENSDARP00000079717
ENSG00000136925	ENSDARP00000136447
	ENSDARP00000132641
ENSG00000196639	ENSDARP00000068772
	ENSDARP00000132240
	ENSDARP00000130373
	ENSDARP00000105464
	ENSDARP00000144229
	ENSDARP00000137298
	ENSDARP00000131628
	ENSDARP00000108621
ENSG00000104299	ENSDARP00000088637
	ENSDARP00000117648
	ENSDARP00000031910
	ENSDARP00000133855
	ENSDARP00000137111
ENSG00000056972	ENSDARP00000105774
ENSG00000128159	ENSDARP00000131463
	ENSDARP00000131626
	ENSDARP00000111381
ENSG00000100479	ENSDARP00000137928
ENSG00000100479	ENSDARP00000135599
ENSG00000100479	ENSDARP00000131703
	ENSDARP00000141608
	ENSDARP00000104334
	ENSDARP00000139517
	ENSDARP00000021124
	ENSDARP00000132428
ENSG00000162341	ENSDARP00000129918
ENSG00000162341	ENSDARP00000133679
ENSG00000259529	ENSDARP00000109107
ENSG00000092098	ENSDARP00000109107
	ENSDARP00000101146
	ENSDARP00000139697
ENSG00000145220	ENSDARP00000140940
ENSG00000158828	ENSDARP00000014981
ENSG00000205922	ENSDARP00000110548
ENSG00000084072	ENSDARP00000140444
ENSG00000084072	ENSDARP00000130313
ENSG00000157445	ENSDARP00000144383
ENSG00000157657	ENSDARP00000092090
	ENSDARP00000143858
ENSG00000130783	ENSDARP00000006379
ENSG00000130783	ENSDARP00000139574
ENSG00000173698	ENSDARP00000107322
ENSG00000106771	ENSDARP00000143285
ENSG00000204634	ENSDARP00000134284
ENSG00000172232	ENSDARP00000130419
ENSG00000197561	ENSDARP00000130419
ENSG00000196415	ENSDARP00000130419
	ENSDARP00000136080
ENSG00000166250	ENSDARP00000012406
	ENSDARP00000137264
	ENSDARP00000132254
ENSG00000145979	ENSDARP00000040264
ENSG00000145979	ENSDARP00000134402
ENSG00000145979	ENSDARP00000137450
	ENSDARP00000007208
ENSG00000267228	ENSDARP00000057864
ENSG00000134049	ENSDARP00000057864
	ENSDARP00000111449
ENSG00000120438	ENSDARP00000104575
ENSG00000144035	ENSDARP00000144613
ENSG00000151229	ENSDARP00000106764
ENSG00000072422	ENSDARP00000106826
	ENSDARP00000131767
	ENSDARP00000129882
ENSG00000169248	ENSDARP00000135444
	ENSDARP00000135953
ENSG00000198677	ENSDARP00000091573
ENSG00000132481	ENSDARP00000056587
ENSG00000147416	ENSDARP00000063809
ENSG00000147416	ENSDARP00000063805
ENSG00000115866	ENSDARP00000110981
ENSG00000115866	ENSDARP00000093249
ENSG00000116141	ENSDARP00000140876
ENSG00000116141	ENSDARP00000132167
ENSG00000154864	ENSDARP00000144057
ENSG00000152669	ENSDARP00000130764
	ENSDARP00000134269
	ENSDARP00000116472
ENSG00000137845	ENSDARP00000130824
ENSG00000137845	ENSDARP00000142032
ENSG00000137845	ENSDARP00000016064
ENSG00000100629	ENSDARP00000139427
	ENSDARP00000076682
	ENSDARP00000106119
ENSG00000177301	ENSDARP00000130579
	ENSDARP00000140710
	ENSDARP00000138934
	ENSDARP00000143697
ENSG00000188191	ENSDARP00000139523
ENSG00000174145	ENSDARP00000104388
ENSG00000005513	ENSDARP00000139345
ENSG00000115598	ENSDARP00000144331
ENSG00000115594	ENSDARP00000144331
ENSG00000115598	ENSDARP00000108832
ENSG00000115594	ENSDARP00000108832
	ENSDARP00000131935
ENSG00000111218	ENSDARP00000107466
ENSG00000111218	ENSDARP00000144128
	ENSDARP00000101405
	ENSDARP00000136237
ENSG00000157600	ENSDARP00000137340
ENSG00000078747	ENSDARP00000130100
ENSG00000078747	ENSDARP00000135733
ENSG00000183036	ENSDARP00000105340
	ENSDARP00000140158
ENSG00000135968	ENSDARP00000140441
ENSG00000143570	ENSDARP00000133420
	ENSDARP00000131333
ENSG00000224982	ENSDARP00000111709
	ENSDARP00000130208
ENSG00000111737	ENSDARP00000139143
ENSG00000111737	ENSDARP00000138829
ENSG00000183655	ENSDARP00000129983
ENSG00000162642	ENSDARP00000137913
ENSG00000170876	ENSDARP00000139132
ENSG00000268279	ENSDARP00000139132
	ENSDARP00000133967
	ENSDARP00000109146
	ENSDARP00000139066
ENSG00000166862	ENSDARP00000136308
ENSG00000167100	ENSDARP00000140581
	ENSDARP00000144038
	ENSDARP00000133647
	ENSDARP00000137244
ENSG00000177096	ENSDARP00000087988
ENSG00000198324	ENSDARP00000087988
ENSG00000137709	ENSDARP00000044802
ENSG00000103426	ENSDARP00000138414
ENSG00000262246	ENSDARP00000138414
	ENSDARP00000090537
ENSG00000154736	ENSDARP00000131997
ENSG00000104660	ENSDARP00000141993
ENSG00000104660	ENSDARP00000140109
ENSG00000104660	ENSDARP00000135964
ENSG00000115993	ENSDARP00000133065
ENSG00000005812	ENSDARP00000134311
ENSG00000005812	ENSDARP00000138159
ENSG00000005812	ENSDARP00000032468
ENSG00000102606	ENSDARP00000134316
ENSG00000102606	ENSDARP00000100870
ENSG00000102606	ENSDARP00000042085
	ENSDARP00000133255
ENSG00000169635	ENSDARP00000137761
	ENSDARP00000033758
	ENSDARP00000141856
ENSG00000121797	ENSDARP00000110709
ENSG00000105329	ENSDARP00000060838
	ENSDARP00000134942
ENSG00000198673	ENSDARP00000133247
	ENSDARP00000136881
ENSG00000178235	ENSDARP00000141918
ENSG00000131495	ENSDARP00000031098
ENSG00000068796	ENSDARP00000079812
ENSG00000068796	ENSDARP00000063975
ENSG00000068796	ENSDARP00000103709
ENSG00000182022	ENSDARP00000138085
	ENSDARP00000134182
	ENSDARP00000137171
ENSG00000111962	ENSDARP00000132709
ENSG00000165661	ENSDARP00000102457
ENSG00000184232	ENSDARP00000100763
	ENSDARP00000102999
ENSG00000185043	ENSDARP00000131562
	ENSDARP00000133713
ENSG00000110172	ENSDARP00000017292
ENSG00000113319	ENSDARP00000076233
	ENSDARP00000131162
	ENSDARP00000089868
ENSG00000185915	ENSDARP00000099083
	ENSDARP00000133353
	ENSDARP00000132415
	ENSDARP00000132484
ENSG00000092068	ENSDARP00000070995
ENSG00000136059	ENSDARP00000048939
	ENSDARP00000138521
	ENSDARP00000131251
ENSG00000065833	ENSDARP00000131537
ENSG00000065833	ENSDARP00000132297
	ENSDARP00000107986
	ENSDARP00000031128
	ENSDARP00000112384
ENSG00000145386	ENSDARP00000029094
	ENSDARP00000140997
	ENSDARP00000049592
ENSG00000215148	ENSDARP00000140795
ENSG00000005001	ENSDARP00000140795
ENSG00000172382	ENSDARP00000140795
ENSG00000116176	ENSDARP00000140795
ENSG00000007038	ENSDARP00000140795
ENSG00000103355	ENSDARP00000140795
ENSG00000052344	ENSDARP00000140795
ENSG00000185467	ENSDARP00000037801
ENSG00000197467	ENSDARP00000040378
ENSG00000197467	ENSDARP00000131944
ENSG00000163346	ENSDARP00000130348
ENSG00000260916	ENSDARP00000130348
ENSG00000077463	ENSDARP00000134988
	ENSDARP00000134743
	ENSDARP00000139420
	ENSDARP00000135949
	ENSDARP00000132581
ENSG00000048140	ENSDARP00000141576
	ENSDARP00000139255
	ENSDARP00000091845
ENSG00000173905	ENSDARP00000138581
ENSG00000183862	ENSDARP00000132802
ENSG00000167733	ENSDARP00000090932
ENSG00000078304	ENSDARP00000076538
ENSG00000162511	ENSDARP00000141390
ENSG00000070731	ENSDARP00000140370
ENSG00000070731	ENSDARP00000132134
	ENSDARP00000139936
	ENSDARP00000141046
ENSG00000104529	ENSDARP00000131690
ENSG00000170876	ENSDARP00000135857
ENSG00000268279	ENSDARP00000135857
ENSG00000187792	ENSDARP00000111262
	ENSDARP00000099395
	ENSDARP00000141405
ENSG00000122565	ENSDARP00000009789
	ENSDARP00000048762
ENSG00000064547	ENSDARP00000062425
	ENSDARP00000140020
	ENSDARP00000135363
	ENSDARP00000105971
ENSG00000165312	ENSDARP00000136034
ENSG00000183336	ENSDARP00000130562
ENSG00000169627	ENSDARP00000130562
ENSG00000139173	ENSDARP00000105155
	ENSDARP00000131981
ENSG00000134516	ENSDARP00000144397
ENSG00000134955	ENSDARP00000106430
ENSG00000134955	ENSDARP00000038646
	ENSDARP00000117227
	ENSDARP00000135103
	ENSDARP00000099153
ENSG00000261787	ENSDARP00000110569
	ENSDARP00000137351
ENSG00000070540	ENSDARP00000054352
	ENSDARP00000141385
ENSG00000166448	ENSDARP00000131157
	ENSDARP00000138337
ENSG00000162670	ENSDARP00000103881
	ENSDARP00000132016
ENSG00000182568	ENSDARP00000092405
ENSG00000182568	ENSDARP00000136225
	ENSDARP00000141464
	ENSDARP00000094687
ENSG00000178971	ENSDARP00000134306
ENSG00000178971	ENSDARP00000093415
ENSG00000178971	ENSDARP00000139456
ENSG00000134115	ENSDARP00000111334
ENSG00000134115	ENSDARP00000132710
	ENSDARP00000102176
ENSG00000136870	ENSDARP00000130196
ENSG00000112651	ENSDARP00000085077
ENSG00000213420	ENSDARP00000136688
ENSG00000213420	ENSDARP00000133536
ENSG00000181408	ENSDARP00000066289
ENSG00000048342	ENSDARP00000107405
	ENSDARP00000130110
	ENSDARP00000135902
	ENSDARP00000130830
ENSG00000106560	ENSDARP00000130329
ENSG00000171115	ENSDARP00000130329
ENSG00000213203	ENSDARP00000130329
ENSG00000281887	ENSDARP00000130329
ENSG00000133561	ENSDARP00000130329
ENSG00000179144	ENSDARP00000130329
ENSG00000133574	ENSDARP00000130329
ENSG00000196329	ENSDARP00000130329
ENSG00000166220	ENSDARP00000088485
	ENSDARP00000141466
	ENSDARP00000140267
ENSG00000171798	ENSDARP00000140494
	ENSDARP00000143419
ENSG00000106560	ENSDARP00000130620
ENSG00000171115	ENSDARP00000130620
ENSG00000213203	ENSDARP00000130620
ENSG00000281887	ENSDARP00000130620
ENSG00000133561	ENSDARP00000130620
ENSG00000179144	ENSDARP00000130620
ENSG00000133574	ENSDARP00000130620
ENSG00000196329	ENSDARP00000130620
ENSG00000164220	ENSDARP00000103414
ENSG00000117118	ENSDARP00000062263
ENSG00000129250	ENSDARP00000140784
ENSG00000145723	ENSDARP00000109033
	ENSDARP00000130097
	ENSDARP00000109558
ENSG00000196878	ENSDARP00000131993
ENSG00000171860	ENSDARP00000040270
ENSG00000166801	ENSDARP00000131253
ENSG00000189057	ENSDARP00000131253
ENSG00000124406	ENSDARP00000086053
ENSG00000124406	ENSDARP00000086058
	ENSDARP00000021871
	ENSDARP00000136984
	ENSDARP00000087974
	ENSDARP00000139102
	ENSDARP00000134149
	ENSDARP00000141433
ENSG00000162688	ENSDARP00000143879
	ENSDARP00000111969
	ENSDARP00000143426
ENSG00000141255	ENSDARP00000136480
	ENSDARP00000131213
ENSG00000187764	ENSDARP00000088434
ENSG00000132842	ENSDARP00000130143
ENSG00000175318	ENSDARP00000130256
ENSG00000141646	ENSDARP00000097763
ENSG00000141646	ENSDARP00000112470
	ENSDARP00000138404
ENSG00000124702	ENSDARP00000135379
ENSG00000124702	ENSDARP00000136670
ENSG00000174796	ENSDARP00000072549
ENSG00000184908	ENSDARP00000030506
ENSG00000186510	ENSDARP00000030506
ENSG00000133665	ENSDARP00000134033
ENSG00000170788	ENSDARP00000134033
	ENSDARP00000071229
ENSG00000184672	ENSDARP00000105963
ENSG00000147526	ENSDARP00000085589
ENSG00000163331	ENSDARP00000109203
ENSG00000019995	ENSDARP00000079149
ENSG00000153292	ENSDARP00000100591
ENSG00000164393	ENSDARP00000100591
ENSG00000153294	ENSDARP00000100591
ENSG00000069122	ENSDARP00000100591
ENSG00000171631	ENSDARP00000137717
ENSG00000175334	ENSDARP00000053793
ENSG00000184012	ENSDARP00000134497
ENSG00000184012	ENSDARP00000139929
ENSG00000243244	ENSDARP00000087679
ENSG00000068781	ENSDARP00000087679
ENSG00000103723	ENSDARP00000144032
ENSG00000103723	ENSDARP00000134685
ENSG00000103723	ENSDARP00000141031
	ENSDARP00000110872
ENSG00000143819	ENSDARP00000135404
ENSG00000106560	ENSDARP00000119952
ENSG00000171115	ENSDARP00000119952
ENSG00000213203	ENSDARP00000119952
ENSG00000281887	ENSDARP00000119952
ENSG00000133561	ENSDARP00000119952
ENSG00000179144	ENSDARP00000119952
ENSG00000133574	ENSDARP00000119952
ENSG00000196329	ENSDARP00000119952
ENSG00000125733	ENSDARP00000131546
ENSG00000125733	ENSDARP00000140241
ENSG00000072849	ENSDARP00000062174
ENSG00000175445	ENSDARP00000109101
ENSG00000138385	ENSDARP00000041626
	ENSDARP00000134122
ENSG00000169891	ENSDARP00000098730
ENSG00000178568	ENSDARP00000073932
ENSG00000170049	ENSDARP00000139826
ENSG00000170049	ENSDARP00000135942
ENSG00000170049	ENSDARP00000098230
	ENSDARP00000109628
	ENSDARP00000138544
ENSG00000116667	ENSDARP00000134738
ENSG00000183778	ENSDARP00000103185
	ENSDARP00000061632
ENSG00000171161	ENSDARP00000129880
	ENSDARP00000133507
	ENSDARP00000111851
ENSG00000198759	ENSDARP00000067543
ENSG00000167080	ENSDARP00000119435
ENSG00000112773	ENSDARP00000071346
ENSG00000091490	ENSDARP00000109081
	ENSDARP00000104991
	ENSDARP00000059424
ENSG00000176641	ENSDARP00000106876
	ENSDARP00000132798
ENSG00000100462	ENSDARP00000082459
ENSG00000018610	ENSDARP00000069117
	ENSDARP00000064020
	ENSDARP00000134421
ENSG00000204956	ENSDARP00000097470
ENSG00000081853	ENSDARP00000097470
ENSG00000254245	ENSDARP00000097470
ENSG00000261934	ENSDARP00000097470
ENSG00000253767	ENSDARP00000097470
ENSG00000147262	ENSDARP00000099736
ENSG00000152804	ENSDARP00000137249
ENSG00000152804	ENSDARP00000131552
ENSG00000152804	ENSDARP00000140473
	ENSDARP00000138755
ENSG00000172262	ENSDARP00000089682
ENSG00000114757	ENSDARP00000102408
	ENSDARP00000098907
ENSG00000047188	ENSDARP00000132196
ENSG00000165102	ENSDARP00000103306
ENSG00000114450	ENSDARP00000010862
	ENSDARP00000137445
	ENSDARP00000130282
ENSG00000169836	ENSDARP00000064484
ENSG00000148680	ENSDARP00000138969
	ENSDARP00000091960
ENSG00000178026	ENSDARP00000111990
	ENSDARP00000050878
	ENSDARP00000105000
ENSG00000169248	ENSDARP00000136965
ENSG00000188786	ENSDARP00000131126
	ENSDARP00000139548
ENSG00000204406	ENSDARP00000077389
ENSG00000166710	ENSDARP00000095795
ENSG00000204498	ENSDARP00000059016
ENSG00000113296	ENSDARP00000129945
ENSG00000113296	ENSDARP00000132452
ENSG00000113296	ENSDARP00000130711
ENSG00000114739	ENSDARP00000133826
ENSG00000167182	ENSDARP00000098588
ENSG00000171159	ENSDARP00000109078
ENSG00000159842	ENSDARP00000077400
ENSG00000156239	ENSDARP00000051918
	ENSDARP00000132205
	ENSDARP00000020911
	ENSDARP00000134920
ENSG00000196431	ENSDARP00000046171
ENSG00000196914	ENSDARP00000040541
ENSG00000186318	ENSDARP00000131623
	ENSDARP00000099181
	ENSDARP00000138286
ENSG00000236444	ENSDARP00000035541
ENSG00000185651	ENSDARP00000035541
ENSG00000170854	ENSDARP00000136576
ENSG00000170854	ENSDARP00000025350
ENSG00000113108	ENSDARP00000070289
ENSG00000123143	ENSDARP00000085450
ENSG00000123143	ENSDARP00000131291
	ENSDARP00000134670
ENSG00000087088	ENSDARP00000105707
	ENSDARP00000104038
ENSG00000148288	ENSDARP00000015549
ENSG00000151702	ENSDARP00000138420
ENSG00000151702	ENSDARP00000102806
	ENSDARP00000132616
ENSG00000122490	ENSDARP00000105501
	ENSDARP00000141081
ENSG00000171811	ENSDARP00000130388
ENSG00000171811	ENSDARP00000106923
ENSG00000253305	ENSDARP00000104684
ENSG00000253910	ENSDARP00000104684
ENSG00000276547	ENSDARP00000104684
ENSG00000254221	ENSDARP00000104684
ENSG00000253953	ENSDARP00000104684
ENSG00000254122	ENSDARP00000104684
ENSG00000262209	ENSDARP00000104684
ENSG00000188716	ENSDARP00000119346
ENSG00000143627	ENSDARP00000069759
ENSG00000143627	ENSDARP00000104356
ENSG00000143627	ENSDARP00000139632
ENSG00000143627	ENSDARP00000136766
ENSG00000187792	ENSDARP00000135341
	ENSDARP00000140226
	ENSDARP00000138217
	ENSDARP00000140278
	ENSDARP00000134531
ENSG00000198890	ENSDARP00000106043
ENSG00000131943	ENSDARP00000076250
ENSG00000131943	ENSDARP00000099176
ENSG00000131943	ENSDARP00000141027
	ENSDARP00000139378
	ENSDARP00000136784
	ENSDARP00000100270
ENSG00000005448	ENSDARP00000019506
ENSG00000186532	ENSDARP00000080925
ENSG00000204463	ENSDARP00000102380
ENSG00000206422	ENSDARP00000141614
	ENSDARP00000136559
ENSG00000134369	ENSDARP00000098796
	ENSDARP00000108739
	ENSDARP00000137059
ENSG00000166167	ENSDARP00000139358
ENSG00000188818	ENSDARP00000104437
ENSG00000206077	ENSDARP00000104437
ENSG00000152207	ENSDARP00000134666
ENSG00000160072	ENSDARP00000108972
ENSG00000215915	ENSDARP00000108972
ENSG00000197785	ENSDARP00000108972
	ENSDARP00000138210
ENSG00000100564	ENSDARP00000055931
	ENSDARP00000026821
	ENSDARP00000140454
ENSG00000146232	ENSDARP00000089603
ENSG00000122378	ENSDARP00000112443
ENSG00000166405	ENSDARP00000137206
	ENSDARP00000143742
	ENSDARP00000092988
ENSG00000124019	ENSDARP00000109776
	ENSDARP00000135899
	ENSDARP00000138250
	ENSDARP00000112046
ENSG00000151650	ENSDARP00000131684
	ENSDARP00000072699
ENSG00000198730	ENSDARP00000016047
ENSG00000135093	ENSDARP00000137514
ENSG00000133056	ENSDARP00000110942
ENSG00000083635	ENSDARP00000140080
ENSG00000083635	ENSDARP00000138183
ENSG00000196660	ENSDARP00000132768
ENSG00000169306	ENSDARP00000131777
ENSG00000136878	ENSDARP00000088718
ENSG00000136878	ENSDARP00000031659
ENSG00000136878	ENSDARP00000130112
ENSG00000136878	ENSDARP00000014964
ENSG00000136878	ENSDARP00000111054
ENSG00000136878	ENSDARP00000102925
	ENSDARP00000133785
	ENSDARP00000133418
ENSG00000280165	ENSDARP00000052911
ENSG00000197991	ENSDARP00000052911
ENSG00000167311	ENSDARP00000098714
ENSG00000111339	ENSDARP00000098714
ENSG00000129744	ENSDARP00000098714
ENSG00000156219	ENSDARP00000098714
ENSG00000181027	ENSDARP00000133750
ENSG00000266074	ENSDARP00000141892
ENSG00000152404	ENSDARP00000130142
ENSG00000152404	ENSDARP00000108599
ENSG00000152404	ENSDARP00000057746
	ENSDARP00000138970
ENSG00000197976	ENSDARP00000133964
	ENSDARP00000134719
ENSG00000141030	ENSDARP00000021983
	ENSDARP00000107423
	ENSDARP00000012407
	ENSDARP00000026466
	ENSDARP00000138624
	ENSDARP00000059125
ENSG00000197888	ENSDARP00000107886
ENSG00000196620	ENSDARP00000107886
ENSG00000271271	ENSDARP00000107886
ENSG00000109181	ENSDARP00000107886
ENSG00000213759	ENSDARP00000107886
ENSG00000135226	ENSDARP00000107886
ENSG00000171234	ENSDARP00000107886
ENSG00000156096	ENSDARP00000107886
ENSG00000135220	ENSDARP00000107886
ENSG00000173610	ENSDARP00000107886
ENSG00000156983	ENSDARP00000141601
ENSG00000156983	ENSDARP00000132922
	ENSDARP00000137204
	ENSDARP00000109197
	ENSDARP00000138753
ENSG00000141401	ENSDARP00000076958
ENSG00000141401	ENSDARP00000139738
ENSG00000161204	ENSDARP00000110864
	ENSDARP00000136525
ENSG00000162783	ENSDARP00000004179
ENSG00000154856	ENSDARP00000139662
ENSG00000157765	ENSDARP00000023797
ENSG00000157765	ENSDARP00000143493
ENSG00000109861	ENSDARP00000132319
ENSG00000109861	ENSDARP00000135284
ENSG00000141934	ENSDARP00000026878
ENSG00000125753	ENSDARP00000141917
ENSG00000169429	ENSDARP00000137520
ENSG00000198026	ENSDARP00000134405
ENSG00000170271	ENSDARP00000035841
	ENSDARP00000136645
ENSG00000110080	ENSDARP00000088030
ENSG00000102984	ENSDARP00000144440
ENSG00000102984	ENSDARP00000143720
	ENSDARP00000144180
ENSG00000183778	ENSDARP00000099625
	ENSDARP00000139072
ENSG00000122877	ENSDARP00000137818
ENSG00000133878	ENSDARP00000131844
	ENSDARP00000135970
ENSG00000186204	ENSDARP00000063441
ENSG00000186529	ENSDARP00000063441
ENSG00000171903	ENSDARP00000063441
ENSG00000186115	ENSDARP00000063441
ENSG00000186526	ENSDARP00000063441
ENSG00000171954	ENSDARP00000063441
ENSG00000184471	ENSDARP00000013553
ENSG00000133466	ENSDARP00000013553
ENSG00000144668	ENSDARP00000045474
ENSG00000178623	ENSDARP00000103013
	ENSDARP00000136341
	ENSDARP00000068598
	ENSDARP00000143665
